MERCHANT.ID,MERCHANT.NAME,MERCHANT.PHONE,MERCHANT.EMAIL,MERCHANT.ADDRESS,MERCHANT.POST.CODE,MERCHANT.CITY,MERCHANT.STATE,MERCHANT.COUNTRY,MERCHANT.COUNTRY.CODE,MERCHANT.STATUS,MERCHANT.LOGO,MERCHANT.COVER,MERCHANT.COMMISSION,MERCHANT.TAX.METHOD
685543a321bb01b10405ebd6,"Yojin Ottery St Mary",+447743458940,admin@yojin.co.uk,"Please visit your local supermarket / store","EX11 1QG","Ottery St Mary",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543a3b6526.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543a3b6ece.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855448f21bb01b10405ef1a,"Yojin Bucks Hill",+447743459321,admin@yojin.co.uk,"Please visit your local supermarket / store","WD4 9BX","Bucks Hill",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855448f792e5.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855448f79b06.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855448f21bb01b10405ef1b,"Yojin Abbots Langley",+447743459322,admin@yojin.co.uk,"Please visit your local supermarket / store","WD5 0JQ","Abbots Langley",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855448fb3b40.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855448fb4642.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855448f21bb01b10405ef1c,"Yojin Aldenham",+447743459323,admin@yojin.co.uk,"Please visit your local supermarket / store","WD25 8PX",Aldenham,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855448fee954.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855448fef178.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449021bb01b10405ef1d,"Yojin Shenley",+447743459324,admin@yojin.co.uk,"Please visit your local supermarket / store","WD7 9JQ",Shenley,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544904e22b.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544904eaf1.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449021bb01b10405ef1e,"Yojin Potters Bar",+447743459325,admin@yojin.co.uk,"Please visit your local supermarket / store","EN6 3DJ","Potters Bar",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554490944a9.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449094cf5.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449021bb01b10405ef1f,"Yojin Northaw",+447743459326,admin@yojin.co.uk,"Please visit your local supermarket / store","EN6 4BY",Northaw,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554490d32a2.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554490d3ae2.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449021bb01b10405ef20,"Yojin Cheshunt",+447743459327,admin@yojin.co.uk,"Please visit your local supermarket / store","EN7 5HU",Cheshunt,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544911adf8.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544911b635.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449121bb01b10405ef21,"Yojin Waltham Abbey",+447743459328,admin@yojin.co.uk,"Please visit your local supermarket / store","EN9 1JY","Waltham Abbey",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554491659aa.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554491662c2.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449121bb01b10405ef22,"Yojin Waltham Abbey",+447743459329,admin@yojin.co.uk,"Please visit your local supermarket / store","EN9 3TH","Waltham Abbey",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554491add5c.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554491ae66d.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449121bb01b10405ef23,"Yojin Coopersale Street",+447743459330,admin@yojin.co.uk,"Please visit your local supermarket / store","CM16 7PH","Coopersale Street",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554491e9760.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554491ea034.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449221bb01b10405ef24,"Yojin Greensted Green",+447743459331,admin@yojin.co.uk,"Please visit your local supermarket / store","CM5 9QL","Greensted Green",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449235cb5.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449236506.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449221bb01b10405ef25,"Yojin Clapgate",+447743459332,admin@yojin.co.uk,"Please visit your local supermarket / store","CM15 0LD",Clapgate,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449272093.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449272946.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449221bb01b10405ef26,"Yojin Highwood",+447743459333,admin@yojin.co.uk,"Please visit your local supermarket / store","CM1 3QR",Highwood,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554492ae51d.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554492aedb9.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449221bb01b10405ef27,"Yojin Margaretting",+447743459334,admin@yojin.co.uk,"Please visit your local supermarket / store","CM4 0EW",Margaretting,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554492e9de1.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554492ea6ab.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449321bb01b10405ef28,"Yojin Sandon",+447743459335,admin@yojin.co.uk,"Please visit your local supermarket / store","CM2 8FX",Sandon,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449335545.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449335e1f.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449321bb01b10405ef29,"Yojin Howe Green",+447743459336,admin@yojin.co.uk,"Please visit your local supermarket / store","CM2 7TG","Howe Green",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449383e8a.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449384685.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449321bb01b10405ef2a,"Yojin Maldon",+447743459337,admin@yojin.co.uk,"Please visit your local supermarket / store","CM3 6RQ",Maldon,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554493c50a0.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554493c58ec.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449321bb01b10405ef2b,"Yojin Maylandsea",+447743459338,admin@yojin.co.uk,"Please visit your local supermarket / store","CM3 6TE",Maylandsea,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544943366f.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449434053.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449421bb01b10405ef2c,"Yojin Plasmarl",+447743459339,admin@yojin.co.uk,"Please visit your local supermarket / store","SA6 8PD",Plasmarl,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554494800f5.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449480dc5.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449421bb01b10405ef2d,"Yojin Coed Darcy",+447743459340,admin@yojin.co.uk,"Please visit your local supermarket / store","SA10 6DZ","Coed Darcy",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554494db856.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554494dc0d6.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449521bb01b10405ef2e,"Yojin Neath",+447743459341,admin@yojin.co.uk,"Please visit your local supermarket / store","SA11 1JG",Neath,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544952d988.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544952e67c.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449521bb01b10405ef2f,"Yojin Cymer",+447743459342,admin@yojin.co.uk,"Please visit your local supermarket / store","SA13 3LD",Cymer,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449570ceb.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449571603.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449521bb01b10405ef30,"Yojin Abergwynfi",+447743459343,admin@yojin.co.uk,"Please visit your local supermarket / store","CF42 5DY",Abergwynfi,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554495bb0f2.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554495bbb8e.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449521bb01b10405ef31,"Yojin Cwm Parc",+447743459344,admin@yojin.co.uk,"Please visit your local supermarket / store","CF42 6LL","Cwm Parc",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554496093df.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449609cd6.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449621bb01b10405ef32,"Yojin Ferndale",+447743459345,admin@yojin.co.uk,"Please visit your local supermarket / store","CF43 4EH",Ferndale,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544964ad90.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544964b692.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449621bb01b10405ef33,"Yojin Ynysybwl",+447743459346,admin@yojin.co.uk,"Please visit your local supermarket / store","CF37 3PF",Ynysybwl,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554496a8148.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554496a89b6.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449621bb01b10405ef34,"Yojin Nelson",+447743459347,admin@yojin.co.uk,"Please visit your local supermarket / store","CF46 5EB",Nelson,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554496f0a77.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554496f132f.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449721bb01b10405ef35,"Yojin Hengoed",+447743459348,admin@yojin.co.uk,"Please visit your local supermarket / store","CF82 7LP",Hengoed,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449745d22.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554497465b2.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449721bb01b10405ef36,"Yojin Newbridge",+447743459349,admin@yojin.co.uk,"Please visit your local supermarket / store","NP12 2BD",Newbridge,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544978744d.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449787d4c.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449721bb01b10405ef37,"Yojin Cwmbrân",+447743459350,admin@yojin.co.uk,"Please visit your local supermarket / store","NP44 3PE",Cwmbrân,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554497d195f.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554497d23c8.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449721bb01b10405ef38,"Yojin Llandegveth",+447743459351,admin@yojin.co.uk,"Please visit your local supermarket / store","NP18 1DD",Llandegveth,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544981da85.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544981e2f1.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449821bb01b10405ef39,"Yojin Tredunnock",+447743459352,admin@yojin.co.uk,"Please visit your local supermarket / store","NP18 1DB",Tredunnock,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544985c431.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544985cc88.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449821bb01b10405ef3a,"Yojin Shirenewton",+447743459353,admin@yojin.co.uk,"Please visit your local supermarket / store","NP26 3AZ",Shirenewton,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449897c10.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449898498.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449821bb01b10405ef3b,"Yojin Tutshill",+447743459354,admin@yojin.co.uk,"Please visit your local supermarket / store","NP16 7LF",Tutshill,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554498d6967.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554498d7354.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449821bb01b10405ef3c,"Yojin Hill",+447743459355,admin@yojin.co.uk,"Please visit your local supermarket / store","BS35 1RT",Hill,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449920af1.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449921549.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449921bb01b10405ef3d,"Yojin Stone",+447743459356,admin@yojin.co.uk,"Please visit your local supermarket / store","GL13 9LF",Stone,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544996d779.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544996dfe7.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449921bb01b10405ef3e,"Yojin Crudwell",+447743459357,admin@yojin.co.uk,"Please visit your local supermarket / store","SN16 9XY",Crudwell,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554499afeb8.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554499b0714.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449921bb01b10405ef3f,"Yojin Somerford Keynes",+447743459358,admin@yojin.co.uk,"Please visit your local supermarket / store","GL7 6DX","Somerford Keynes",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449a141c1.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449a14a8a.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449a21bb01b10405ef40,"Yojin Ashton Keynes",+447743459359,admin@yojin.co.uk,"Please visit your local supermarket / store","SN6 6QW","Ashton Keynes",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449a51521.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449a52004.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449a21bb01b10405ef41,"Yojin Eysey",+447743459360,admin@yojin.co.uk,"Please visit your local supermarket / store","SN6 6LP",Eysey,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449a8c359.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449a8cbc0.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449a21bb01b10405ef42,"Yojin The Wyke",+447743459411,admin@yojin.co.uk,"Please visit your local supermarket / store","TF11 9PT","The Wyke",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449b0070a.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449b0101e.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449b21bb01b10405ef43,"Yojin Shifnal",+447743459412,admin@yojin.co.uk,"Please visit your local supermarket / store","TF11 9HJ",Shifnal,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449b413cb.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449b41d2f.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449b21bb01b10405ef44,"Yojin Coven",+447743459413,admin@yojin.co.uk,"Please visit your local supermarket / store","WV10 7ND",Coven,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449b7ec76.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449b7f55a.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449b21bb01b10405ef45,"Yojin Saredon",+447743459414,admin@yojin.co.uk,"Please visit your local supermarket / store","WV11 2RZ",Saredon,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449bb9234.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449bb9bec.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449b21bb01b10405ef46,"Yojin Hammerwich",+447743459415,admin@yojin.co.uk,"Please visit your local supermarket / store","WS9 9DL",Hammerwich,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449c04fd1.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449c058f7.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449c21bb01b10405ef47,"Yojin Whittington Heath",+447743459416,admin@yojin.co.uk,"Please visit your local supermarket / store","WS14 9PX","Whittington Heath",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449c3f971.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449c4012f.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449c21bb01b10405ef48,"Yojin Wigginton",+447743459417,admin@yojin.co.uk,"Please visit your local supermarket / store","B79 9DZ",Wigginton,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449c814d0.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449c81d2c.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449c21bb01b10405ef49,"Yojin Austrey CP",+447743459418,admin@yojin.co.uk,"Please visit your local supermarket / store","CV9 3ED","Austrey CP",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449cbb3c3.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449cbbdd7.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449c21bb01b10405ef4a,"Yojin Ratby",+447743459419,admin@yojin.co.uk,"Please visit your local supermarket / store","LE6 0LF",Ratby,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449d09be7.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449d0a489.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449d21bb01b10405ef4b,"Yojin Glenfield",+447743459420,admin@yojin.co.uk,"Please visit your local supermarket / store","LE3 8PL",Glenfield,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449d50f68.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449d5179e.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449d21bb01b10405ef4c,"Yojin Latimer",+447743459421,admin@yojin.co.uk,"Please visit your local supermarket / store","LE4 6JF",Latimer,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449d8d3d0.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449d8dc3d.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449d21bb01b10405ef4d,"Yojin Scraptoft",+447743459422,admin@yojin.co.uk,"Please visit your local supermarket / store","LE7 9SJ",Scraptoft,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449dd303b.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449dd394f.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449d21bb01b10405ef4e,"Yojin Stamford",+447743459423,admin@yojin.co.uk,"Please visit your local supermarket / store","PE9 2HP",Stamford,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449e1ddba.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449e1e64d.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449e21bb01b10405ef4f,"Yojin Maxey",+447743459424,admin@yojin.co.uk,"Please visit your local supermarket / store","PE6 9ED",Maxey,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449e6d103.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449e6d9ce.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449e21bb01b10405ef50,"Yojin Wisbech St Mary",+447743459425,admin@yojin.co.uk,"Please visit your local supermarket / store","PE13 4RL","Wisbech St Mary",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449eb8e5e.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449eb9708.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449e21bb01b10405ef51,"Yojin Emneth",+447743459426,admin@yojin.co.uk,"Please visit your local supermarket / store","PE14 0FE",Emneth,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449f02044.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449f0295e.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449f21bb01b10405ef52,"Yojin Marshland St James",+447743459427,admin@yojin.co.uk,"Please visit your local supermarket / store","PE14 8EW","Marshland St James",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449f4019c.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449f409c4.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449f21bb01b10405ef53,"Yojin Runcton Holme",+447743459428,admin@yojin.co.uk,"Please visit your local supermarket / store","PE33 0AG","Runcton Holme",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449f7b4cb.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449f7bd00.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449f21bb01b10405ef54,"Yojin Marham",+447743459429,admin@yojin.co.uk,"Please visit your local supermarket / store","PE33 9HN",Marham,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855449fb80fb.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855449fb8997.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855449f21bb01b10405ef55,"Yojin Swaffham",+447743459430,admin@yojin.co.uk,"Please visit your local supermarket / store","PE37 7PR",Swaffham,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544a00bfa5.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544a00c9b2.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685544a021bb01b10405ef56,"Yojin Sporle",+447743459431,admin@yojin.co.uk,"Please visit your local supermarket / store","PE32 2EF",Sporle,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544a052acb.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544a053320.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685544a021bb01b10405ef57,"Yojin Whinburgh and Westfield",+447743459432,admin@yojin.co.uk,"Please visit your local supermarket / store","NR19 1RD","Whinburgh and Westfield",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544a094cc6.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544a095586.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685544a021bb01b10405ef58,"Yojin Mattishall",+447743459433,admin@yojin.co.uk,"Please visit your local supermarket / store","NR20 3QN",Mattishall,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544a0d609d.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544a0d6aa7.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685544a021bb01b10405ef59,"Yojin Honingham",+447743459434,admin@yojin.co.uk,"Please visit your local supermarket / store","NR9 5DJ",Honingham,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544a121df8.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544a1226b0.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685544a121bb01b10405ef5a,"Yojin Costessey",+447743459435,admin@yojin.co.uk,"Please visit your local supermarket / store","NR9 5EQ",Costessey,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544a1745a5.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544a174dfd.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685544a121bb01b10405ef5b,"Yojin Hellesdon",+447743459436,admin@yojin.co.uk,"Please visit your local supermarket / store","NR6 5EU",Hellesdon,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544a1c0690.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544a1c0ecd.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685544a121bb01b10405ef5c,"Yojin Sprowston",+447743459437,admin@yojin.co.uk,"Please visit your local supermarket / store","NR7 8XN",Sprowston,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544a20a789.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544a20b0a7.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685544a221bb01b10405ef5d,"Yojin Great Plumstead",+447743459438,admin@yojin.co.uk,"Please visit your local supermarket / store","NR13 5EH","Great Plumstead",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544a247e07.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544a2486c5.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685544a221bb01b10405ef5e,"Yojin Blofield Heath",+447743459439,admin@yojin.co.uk,"Please visit your local supermarket / store","NR13 4PX","Blofield Heath",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544a282a42.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544a283311.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685544a221bb01b10405ef5f,"Yojin Mautby",+447743459440,admin@yojin.co.uk,"Please visit your local supermarket / store","NR29 3JE",Mautby,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544a2bd9ec.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544a2be1ea.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
